Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,210426,52,250.0,305.2670474685016,18.598450999888883,1950.2777369998512,4513.884263351487,517.520474952249,0.12788849618163603,250,270,300,330,480,670,820,920,1300,1600,2000
,Aggregated,210426,52,250.0,305.2670474685016,18.598450999888883,1950.2777369998512,4513.884263351487,517.520474952249,0.12788849618163603,250,270,300,330,480,670,820,920,1300,1600,2000
