Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,298846,50,270.0,353.27151739730306,196.58099800017226,3199.7239290003563,4514.244594205711,538.4878287326719,0.0900945351004651,270,300,330,360,470,960,1500,1600,2100,2700,3200
,Aggregated,298846,50,270.0,353.27151739730306,196.58099800017226,3199.7239290003563,4514.244594205711,538.4878287326719,0.0900945351004651,270,300,330,360,470,960,1500,1600,2100,2700,3200
