Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,154230,78,330.0,525.7087294455687,18.954024999402463,5407.034232001024,4512.7165921027035,352.59032219353014,0.17831838897163554,330,490,760,830,1100,1200,1400,1600,2500,3800,5400
,Aggregated,154230,78,330.0,525.7087294455687,18.954024999402463,5407.034232001024,4512.7165921027035,352.59032219353014,0.17831838897163554,330,490,760,830,1100,1200,1400,1600,2500,3800,5400
