Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,297851,126,240.0,301.8585202639799,9.43241599452449,2521.152057997824,4513.090018163444,651.4347327498615,0.27557663505068825,240,280,330,380,500,570,650,710,1200,1400,2500
,Aggregated,297851,126,240.0,301.8585202639799,9.43241599452449,2521.152057997824,4513.090018163444,651.4347327498615,0.27557663505068825,240,280,330,380,500,570,650,710,1200,1400,2500
