Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,61830,141,1700.0,1607.3399637999485,18.908882999994603,4694.615225000007,4504.703784570597,198.9230458188005,0.45363334078037953,1700,1900,2000,2100,2300,2500,2700,2900,3400,4500,4700
,Aggregated,61830,141,1700.0,1607.3399637999485,18.908882999994603,4694.615225000007,4504.703784570597,198.9230458188005,0.45363334078037953,1700,1900,2000,2100,2300,2500,2700,2900,3400,4500,4700
