Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,261299,38,120.0,186.1064736885715,24.77695000015956,1866.4188399998238,4514.343395879816,655.3663094610857,0.0953081326737617,120,150,180,220,380,540,660,730,1100,1600,1900
,Aggregated,261299,38,120.0,186.1064736885715,24.77695000015956,1866.4188399998238,4514.343395879816,655.3663094610857,0.0953081326737617,120,150,180,220,380,540,660,730,1100,1600,1900
