Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,23779,4,5700.0,4550.945933620194,28.99173600007998,13893.54619400001,4514.2405063291135,77.04601275011649,0.012960345304700195,5700,6300,6600,6900,7500,7900,8500,8800,14000,14000,14000
,Aggregated,23779,4,5700.0,4550.945933620194,28.99173600007998,13893.54619400001,4514.2405063291135,77.04601275011649,0.012960345304700195,5700,6300,6600,6900,7500,7900,8500,8800,14000,14000,14000
