Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,304900,39,270.0,287.3648707340052,193.42275200324366,1903.4779389985488,4514.4224827812395,665.9474987503766,0.0851818709454401,270,290,310,330,370,420,500,580,870,1600,1900
,Aggregated,304900,39,270.0,287.3648707340052,193.42275200324366,1903.4779389985488,4514.4224827812395,665.9474987503766,0.0851818709454401,270,290,310,330,370,420,500,580,870,1600,1900
