Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,171341,1089,280.0,526.088818670303,0.7202799997685361,5267.78043000013,4486.303803526302,347.12995729678795,2.20627009003217,280,490,710,840,1200,1400,1800,2300,3600,4000,5300
,Aggregated,171341,1089,280.0,526.088818670303,0.7202799997685361,5267.78043000013,4486.303803526302,347.12995729678795,2.20627009003217,280,490,710,840,1200,1400,1800,2300,3600,4000,5300
