timestamp,model,scenario,run,event_type,from_replicas,to_replicas,lead_time_sec
2026-04-09T21:59:20.802964,lstm,spike,3,scale_out,2,3,3.145
2026-04-09T21:59:35.033606,lstm,spike,3,scale_down,3,2,0
2026-04-09T21:59:51.246444,lstm,spike,3,scale_out,2,7,3.157
2026-04-09T22:00:13.738573,lstm,spike,3,scale_out,7,25,8.139
2026-04-09T22:00:19.062991,lstm,spike,3,scale_down,25,7,0
2026-04-09T22:00:43.156880,lstm,spike,3,scale_out,7,23,7.980
2026-04-09T22:03:23.136756,lstm,spike,3,scale_down,23,15,0
2026-04-09T22:03:44.723194,lstm,spike,3,scale_out,15,25,5.324
2026-04-09T22:03:52.722878,lstm,spike,3,scale_down,25,15,0
2026-04-09T22:04:08.957763,lstm,spike,3,scale_down,15,12,0
2026-04-09T22:04:23.862857,lstm,spike,3,scale_down,12,5,0
2026-04-09T22:05:03.871449,lstm,spike,3,scale_out,5,25,10.041
2026-04-09T22:05:10.320741,lstm,spike,3,scale_down,25,1,0
2026-04-09T22:05:25.803968,lstm,spike,3,scale_out,1,3,1.732
2026-04-09T22:06:09.236829,lstm,spike,3,scale_down,3,2,0
