Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,220929,721,280.0,589.068500930186,8.572605000153999,8328.178203000789,4500.265334111864,396.2349992788035,1.2931097071005497,280,460,650,820,1500,2000,2500,2900,4000,4400,8300
,Aggregated,220929,721,280.0,589.068500930186,8.572605000153999,8328.178203000789,4500.265334111864,396.2349992788035,1.2931097071005497,280,460,650,820,1500,2000,2500,2900,4000,4400,8300
