Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,209335,39,250.0,307.86785669797194,13.52219000000332,2114.0492029999223,4514.158836314998,526.4634615279246,0.09808237991539427,250,280,310,340,460,630,780,870,1300,1900,2100
,Aggregated,209335,39,250.0,307.86785669797194,13.52219000000332,2114.0492029999223,4514.158836314998,526.4634615279246,0.09808237991539427,250,280,310,340,460,630,780,870,1300,1900,2100
