Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,198607,573,280.0,410.5375361075364,17.035480000231473,6146.283989999574,4501.973797499584,402.77142975993416,1.1620337110597425,280,380,460,510,690,960,1600,2000,3200,5400,6100
,Aggregated,198607,573,280.0,410.5375361075364,17.035480000231473,6146.283989999574,4501.973797499584,402.77142975993416,1.1620337110597425,280,380,460,510,690,960,1600,2000,3200,5400,6100
