Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,291603,124,230.0,314.9025169812862,2.1271000005071983,2296.8612689983274,4513.080060904723,638.5427174054195,0.27153114665580264,230,250,300,400,600,710,840,950,1500,1700,2300
,Aggregated,291603,124,230.0,314.9025169812862,2.1271000005071983,2296.8612689983274,4513.080060904723,638.5427174054195,0.27153114665580264,230,250,300,400,600,710,840,950,1500,1700,2300
