Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,275773,4,130.0,159.5867104422365,21.757031000106508,1765.3669060000539,4514.934511355354,681.700307054156,0.009887846990882443,130,150,180,200,260,320,400,460,950,1500,1800
,Aggregated,275773,4,130.0,159.5867104422365,21.757031000106508,1765.3669060000539,4514.934511355354,681.700307054156,0.009887846990882443,130,150,180,200,260,320,400,460,950,1500,1800
