Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,213458,99,250.0,345.8677876544169,3.953204000936239,3438.5319329994672,4512.905981504558,464.70794980604586,0.2155275840249536,250,310,380,430,630,810,1000,1200,1600,1900,3400
,Aggregated,213458,99,250.0,345.8677876544169,3.953204000936239,3438.5319329994672,4512.905981504558,464.70794980604586,0.2155275840249536,250,310,380,430,630,810,1000,1200,1600,1900,3400
