Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776939007,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776939008,1,,Aggregated,0.000000,0.000000,420,420,420,420,420,420,420,420,420,420,420,1,0,418.09307799849194,418.09307799849194,418.09307799849194,418.09307799849194,4515.0
1776939009,2,,Aggregated,0.000000,0.000000,220,400,400,420,420,420,420,420,420,420,420,5,0,220.0,289.68759899944416,200.75082199764438,418.09307799849194,4515.0
1776939010,4,,Aggregated,0.000000,0.000000,230,240,410,410,420,420,420,420,420,420,420,12,0,220.0,281.02759816677764,200.75082199764438,420.26897499818006,4515.0
1776939011,6,,Aggregated,2.500000,0.000000,220,220,400,410,420,420,420,420,420,420,420,24,0,220.0,264.3494710415932,200.75082199764438,420.26897499818006,4515.0
1776939012,8,,Aggregated,4.000000,0.000000,220,220,230,390,410,420,420,420,420,420,420,38,0,220.0,256.4794678945825,196.48216299901833,420.26897499818006,4515.0
1776939013,10,,Aggregated,5.250000,0.000000,220,220,230,240,410,420,420,420,420,420,420,58,0,220.0,248.9177699307816,194.23321599970222,420.26897499818006,4515.0
1776939014,12,,Aggregated,7.200000,0.000000,220,220,230,230,410,420,420,420,420,420,420,79,0,220.0,245.52651110101164,194.23321599970222,420.26897499818006,4515.0
1776939015,14,,Aggregated,8.833333,0.000000,220,220,230,230,400,410,420,420,420,420,420,104,0,220.0,242.2749365477662,194.23321599970222,420.26897499818006,4515.0
1776939016,16,,Aggregated,10.428571,0.000000,220,220,220,230,400,410,420,420,420,420,420,138,0,220.0,238.51222813741975,194.23321599970222,420.26897499818006,4515.0
1776939015,18,,Aggregated,12.500000,0.000000,220,220,220,230,390,410,420,420,420,420,420,168,0,220.0,236.94453173790126,194.23321599970222,420.26897499818006,4515.0
1776939016,20,,Aggregated,10.428571,0.000000,220,220,220,230,260,410,420,420,420,420,420,207,0,220.0,234.70680257474925,194.23321599970222,420.26897499818006,4515.0
1776939017,22,,Aggregated,12.500000,0.000000,220,220,220,220,240,410,420,420,420,420,420,249,0,220.0,233.06648450195928,194.23321599970222,420.26897499818006,4515.0
1776939018,24,,Aggregated,16.111111,0.000000,220,220,220,220,240,410,420,420,440,440,440,295,0,220.0,231.7985507117617,194.23321599970222,438.90976999682607,4515.0
1776939019,26,,Aggregated,21.700000,0.000000,220,220,220,220,240,400,420,420,440,440,440,344,0,220.0,231.0789140115154,194.23321599970222,438.90976999682607,4515.0
1776939020,28,,Aggregated,26.000000,0.000000,220,220,220,220,230,400,410,420,440,440,440,401,0,220.0,229.65406193255868,194.23321599970222,438.90976999682607,4515.0
1776939021,30,,Aggregated,30.500000,0.000000,220,220,220,220,230,400,410,420,440,440,440,455,0,220.0,229.13560216031408,194.23321599970222,438.90976999682607,4515.0
1776939022,32,,Aggregated,34.900000,0.000000,220,220,220,220,230,390,410,420,440,440,440,518,0,220.0,228.20339497091368,194.23321599970222,438.90976999682607,4515.0
1776939023,34,,Aggregated,39.300000,0.000000,220,220,220,220,230,390,410,420,440,440,440,584,0,220.0,227.73323486805802,194.23321599970222,438.90976999682607,4515.0
1776939024,36,,Aggregated,43.800000,0.000000,220,220,220,220,230,390,410,420,440,440,440,653,0,220.0,227.26223575338088,194.23321599970222,438.90976999682607,4515.0
1776939025,38,,Aggregated,48.500000,0.000000,220,220,220,220,230,390,410,420,440,440,440,728,0,220.0,227.5553268515958,194.23321599970222,438.90976999682607,4515.0
1776939026,40,,Aggregated,53.300000,0.000000,220,220,220,220,240,390,410,420,440,440,440,813,0,220.0,228.13006565554534,194.23321599970222,438.90976999682607,4515.0
1776939027,42,,Aggregated,57.400000,0.000000,220,220,220,230,240,320,410,420,440,440,440,890,0,220.0,227.94587188086808,194.23321599970222,438.90976999682607,4515.0
1776939028,44,,Aggregated,60.700000,0.000000,220,220,220,230,240,300,410,420,440,440,440,973,0,220.0,227.46497955805313,194.23321599970222,438.90976999682607,4515.0
1776939029,46,,Aggregated,60.900000,0.000000,220,220,220,230,240,280,410,420,440,470,470,1063,0,220.0,227.33080802352256,194.23321599970222,470.2413790000719,4515.0
1776939030,48,,Aggregated,64.900000,0.000000,220,220,220,230,240,280,410,420,470,470,470,1157,0,220.0,227.381033358698,194.23321599970222,470.2413790000719,4515.0
1776939031,50,,Aggregated,68.100000,0.000000,220,220,220,230,240,280,410,420,470,470,470,1251,0,220.0,228.02778955796467,194.23321599970222,470.2413790000719,4515.0
1776939032,52,,Aggregated,71.900000,0.000000,220,220,220,230,250,280,410,420,470,500,500,1349,0,220.0,228.29349988733566,194.23321599970222,500.89459200171405,4515.0
1776939033,54,,Aggregated,76.500000,0.000000,220,220,230,230,250,280,410,420,470,500,500,1457,0,220.0,228.30339842691347,194.23321599970222,500.89459200171405,4515.0
1776939034,56,,Aggregated,80.400000,0.000000,220,220,230,230,250,280,410,420,480,500,500,1560,0,220.0,228.54520026988294,194.23321599970222,500.89459200171405,4515.0
1776939035,58,,Aggregated,83.800000,0.000000,220,220,230,230,250,280,410,420,500,540,540,1668,0,220.0,228.52288777698598,194.23321599970222,540.046521997283,4515.0
1776939036,60,,Aggregated,87.100000,0.000000,220,220,230,230,250,270,410,420,500,540,540,1784,0,220.0,228.0206178228881,194.23321599970222,540.046521997283,4515.0
1776939037,62,,Aggregated,91.000000,0.000000,220,220,230,230,250,270,400,420,500,540,540,1904,0,220.0,227.60374613656467,194.23321599970222,540.046521997283,4515.0
1776939038,64,,Aggregated,94.500000,0.000000,220,220,230,230,250,270,400,420,480,540,540,2027,0,220.0,227.4974901090466,194.23321599970222,540.046521997283,4515.0
1776939039,66,,Aggregated,98.200000,0.000000,220,220,230,230,250,270,400,420,480,540,540,2156,0,220.0,227.18960829826293,194.23321599970222,540.046521997283,4515.0
1776939040,68,,Aggregated,102.500000,0.000000,220,220,230,230,240,270,400,420,480,540,540,2291,0,220.0,226.76325404062231,194.23321599970222,540.046521997283,4515.0
1776939041,70,,Aggregated,106.800000,0.000000,220,220,230,230,240,270,400,420,480,540,540,2420,0,220.0,226.3759400748212,194.23321599970222,540.046521997283,4515.0
1776939042,72,,Aggregated,110.800000,0.000000,220,220,230,230,240,270,400,420,540,1400,1400,2548,0,220.0,227.17639755301474,193.63853299728362,1436.211894000735,4515.0
1776939043,74,,Aggregated,113.100000,0.000000,220,220,230,230,240,270,400,420,540,1400,1400,2689,0,220.0,227.03210778842288,193.63853299728362,1436.211894000735,4515.0
1776939044,76,,Aggregated,116.600000,0.000000,220,220,230,230,240,270,400,410,540,1400,1400,2835,0,220.0,226.95724243283271,193.63853299728362,1436.211894000735,4515.0
1776939045,78,,Aggregated,120.100000,0.000000,220,220,230,230,240,270,400,410,540,1400,1400,2983,0,220.0,226.96979739894996,193.63853299728362,1436.211894000735,4515.0
1776939046,80,,Aggregated,124.200000,0.000000,220,220,230,230,240,270,400,410,500,1400,1400,3141,0,220.0,226.67235332985456,193.63853299728362,1436.211894000735,4515.0
1776939047,82,,Aggregated,128.600000,0.000000,220,220,230,230,240,270,400,410,500,1400,1400,3288,0,220.0,226.83112671900267,193.63853299728362,1436.211894000735,4515.0
