Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,303125,60,230.0,291.3571977737391,189.35676899855025,1560.6195569998818,4514.106309278351,662.403129314276,0.13111484621478453,230,250,300,370,490,570,650,710,980,1400,1600
,Aggregated,303125,60,230.0,291.3571977737391,189.35676899855025,1560.6195569998818,4514.106309278351,662.403129314276,0.13111484621478453,230,250,300,370,490,570,650,710,980,1400,1600
