Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,76505,10,1300.0,1243.54558962179,14.737985000010667,3805.1809609999054,4514.409842493955,246.25237776479904,0.03218774952810915,1300,1400,1500,1600,1800,2000,2300,2500,3300,3800,3800
,Aggregated,76505,10,1300.0,1243.54558962179,14.737985000010667,3805.1809609999054,4514.409842493955,246.25237776479904,0.03218774952810915,1300,1400,1500,1600,1800,2000,2300,2500,3300,3800,3800
