Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,296607,87,240.0,304.6491067138177,10.84237800023402,3135.8841440014658,4513.675671848608,649.0604166336414,0.19038072684436574,240,270,310,360,510,640,740,820,1300,1900,3100
,Aggregated,296607,87,240.0,304.6491067138177,10.84237800023402,3135.8841440014658,4513.675671848608,649.0604166336414,0.19038072684436574,240,270,310,360,510,640,740,820,1300,1900,3100
