Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,250982,371,310.0,482.6101364705701,15.4639469999438,4809.107249000135,4508.325955646222,448.08250712497477,0.6623527190928659,310,410,520,700,1100,1300,1500,1700,2400,3100,4800
,Aggregated,250982,371,310.0,482.6101364705701,15.4639469999438,4809.107249000135,4508.325955646222,448.08250712497477,0.6623527190928659,310,410,520,700,1100,1300,1500,1700,2400,3100,4800
