Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1776923940,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1776923941,10,,Aggregated,0.000000,0.000000,410,420,420,420,430,450,450,450,450,450,450,16,0,400.0,338.6864923125472,195.66598700021132,445.5591559999448,4515.0
1776923942,20,,Aggregated,0.000000,0.000000,220,400,410,410,420,430,430,450,450,450,450,52,0,220.0,288.60661748086176,192.23272900035226,445.5591559999448,4515.0
1776923943,30,,Aggregated,10.000000,0.000000,220,230,400,410,420,470,490,490,490,490,490,106,0,220.0,274.47260605664644,192.23272900035226,488.41113900016353,4515.0
1776923944,40,,Aggregated,17.000000,0.000000,220,220,230,390,420,430,490,490,490,490,490,182,0,220.0,260.9452796208803,192.23272900035226,488.41113900016353,4515.0
1776923945,50,,Aggregated,24.000000,0.000000,220,230,230,240,410,420,470,490,490,490,490,282,0,220.0,253.36893818085628,192.23272900035226,488.41113900016353,4515.0
1776923946,50,,Aggregated,35.000000,0.000000,220,220,230,230,410,420,450,490,660,660,660,367,0,220.0,246.8010634005381,192.23272900035226,656.1693310004557,4515.0
1776923947,50,,Aggregated,44.400000,0.000000,220,220,230,230,400,410,450,490,660,660,660,464,0,220.0,241.0427865969753,192.23272900035226,656.1693310004557,4515.0
1776923947,50,,Aggregated,44.400000,0.000000,220,220,230,230,260,410,430,480,660,660,660,558,0,220.0,236.99205349461147,192.23272900035226,656.1693310004557,4515.0
1776923948,50,,Aggregated,52.666667,0.000000,220,220,220,230,240,410,420,470,660,660,660,654,0,220.0,233.88993316666557,192.23272900035226,656.1693310004557,4515.0
1776923949,50,,Aggregated,64.000000,0.000000,220,220,220,230,240,410,420,450,660,660,660,751,0,220.0,231.68951534619808,192.23272900035226,656.1693310004557,4515.0
1776923950,50,,Aggregated,79.125000,0.000000,220,220,220,230,240,400,420,450,660,660,660,847,0,220.0,229.93090134828705,192.23272900035226,656.1693310004557,4515.0
1776923951,50,,Aggregated,80.777778,0.000000,220,220,220,230,240,390,420,450,660,660,660,944,0,220.0,228.4436326800802,192.23272900035226,656.1693310004557,4515.0
1776923952,50,,Aggregated,81.800000,0.000000,220,220,220,230,230,280,420,430,490,660,660,1037,0,220.0,227.35247800578787,192.23272900035226,656.1693310004557,4515.0
1776923953,50,,Aggregated,91.100000,0.000000,220,220,220,220,230,260,410,430,490,660,660,1133,0,220.0,226.44854186319657,192.23272900035226,656.1693310004557,4515.0
1776923954,50,,Aggregated,98.200000,0.000000,220,220,220,220,230,250,410,430,490,660,660,1228,0,220.0,225.66908876058864,192.23272900035226,656.1693310004557,4515.0
1776923955,50,,Aggregated,103.900000,0.000000,220,220,220,220,230,250,410,420,490,660,660,1326,0,220.0,225.1807110060365,192.23272900035226,656.1693310004557,4515.0
1776923956,50,,Aggregated,106.700000,0.000000,220,220,220,220,230,250,410,420,490,660,660,1419,0,220.0,224.6784454024051,192.23272900035226,656.1693310004557,4515.0
1776923957,50,,Aggregated,107.900000,0.000000,220,220,220,220,230,240,410,420,490,660,660,1513,0,220.0,224.23327563847482,192.23272900035226,656.1693310004557,4515.0
1776923958,50,,Aggregated,108.200000,0.000000,220,220,220,220,230,250,410,420,490,660,660,1612,0,220.0,224.48607020099885,192.23272900035226,656.1693310004557,4515.0
1776923959,50,,Aggregated,103.800000,0.000000,220,220,220,220,230,250,410,420,490,660,660,1710,0,220.0,224.38439039883295,192.23272900035226,656.1693310004557,4515.0
1776923960,50,,Aggregated,95.500000,0.000000,220,220,220,220,230,250,410,420,490,660,660,1803,0,220.0,224.03171239878552,192.23272900035226,656.1693310004557,4515.0
