Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,29546,498,4200.0,3641.136615030338,3.2347860001209483,17492.317645000185,4438.899343396737,95.6290070824135,1.611833937827182,4200,6400,6800,7100,7700,8300,9300,9600,11000,17000,17000
,Aggregated,29546,498,4200.0,3641.136615030338,3.2347860001209483,17492.317645000185,4438.899343396737,95.6290070824135,1.611833937827182,4200,6400,6800,7100,7700,8300,9300,9600,11000,17000,17000
