Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,220542,68,250.0,325.5767139625832,4.0200490002462175,10947.09330600017,4513.607884212531,479.1392423588249,0.1477336220783347,250,310,370,410,540,660,800,900,1700,3600,11000
,Aggregated,220542,68,250.0,325.5767139625832,4.0200490002462175,10947.09330600017,4513.607884212531,479.1392423588249,0.1477336220783347,250,310,370,410,540,660,800,900,1700,3600,11000
