Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,71530,10,1400.0,1344.2615794837086,3.3981149999817717,3709.1612409994923,4514.368796309241,232.5055323786597,0.03250461797548716,1400,1600,1700,1700,1900,2000,2200,2400,3300,3600,3700
,Aggregated,71530,10,1400.0,1344.2615794837086,3.3981149999817717,3709.1612409994923,4514.368796309241,232.5055323786597,0.03250461797548716,1400,1600,1700,1700,1900,2000,2200,2400,3300,3600,3700
