Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,170773,157,270.0,445.2601312379722,2.7919230001316464,3564.016666000043,4510.849138915402,425.18455350174406,0.39089302699943096,270,350,480,600,1000,1300,1500,1700,2400,3400,3600
,Aggregated,170773,157,270.0,445.2601312379722,2.7919230001316464,3564.016666000043,4510.849138915402,425.18455350174406,0.39089302699943096,270,350,480,600,1000,1300,1500,1700,2400,3400,3600
