Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,276450,97,300.0,409.99648214860514,13.276432999987264,5525.687417000086,4513.4157894736845,495.98589629315427,0.17403013905022957,300,340,380,420,710,1000,1700,2000,3600,5100,5500
,Aggregated,276450,97,300.0,409.99648214860514,13.276432999987264,5525.687417000086,4513.4157894736845,495.98589629315427,0.17403013905022957,300,340,380,420,710,1000,1700,2000,3600,5100,5500
