timestamp,model,scenario,run,event_type,from_replicas,to_replicas,lead_time_sec
2026-09-25T23:34:41.898653,ensemble,periodic,1,scale_out,2,7,2.583
2026-09-25T23:34:55.630141,ensemble,periodic,1,scale_down,7,5,0
2026-09-25T23:35:11.071931,ensemble,periodic,1,scale_out,5,6,1.498
2026-09-25T23:35:31.768223,ensemble,periodic,1,scale_out,6,25,4.992
2026-09-25T23:36:57.948928,ensemble,periodic,1,scale_down,25,7,0
2026-09-25T23:37:16.211204,ensemble,periodic,1,scale_out,7,25,4.380
2026-09-25T23:38:13.984895,ensemble,periodic,1,scale_down,25,8,0
2026-09-25T23:38:28.657010,ensemble,periodic,1,scale_down,8,2,0
2026-09-25T23:38:48.120426,ensemble,periodic,1,scale_out,2,25,4.974
2026-09-25T23:38:59.771201,ensemble,periodic,1,scale_down,25,15,0
2026-09-25T23:39:18.572837,ensemble,periodic,1,scale_out,15,25,5.036
2026-09-25T23:40:00.537896,ensemble,periodic,1,scale_down,25,10,0
2026-09-25T23:40:14.636996,ensemble,periodic,1,scale_down,10,3,0
2026-09-25T23:40:48.371403,ensemble,periodic,1,scale_out,3,11,3.118
2026-09-25T23:41:03.650054,ensemble,periodic,1,scale_out,11,25,2.103
2026-09-25T23:41:45.424446,ensemble,periodic,1,scale_down,25,14,0
2026-09-25T23:42:04.407594,ensemble,periodic,1,scale_out,14,25,4.574
2026-09-25T23:42:16.079602,ensemble,periodic,1,scale_down,25,1,0
2026-09-25T23:42:31.822231,ensemble,periodic,1,scale_out,1,2,2.091
