Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,306903,274,70,125.9247529164798,2.929784000116342,135032.9405750008,4510.969052110928,614.5947906255234,0.5487042245640916,70,130,170,210,300,390,560,730,1100,1900,135000
,Aggregated,306903,274,70,125.9247529164798,2.929784000116342,135032.9405750008,4510.969052110928,614.5947906255234,0.5487042245640916,70,130,170,210,300,390,560,730,1100,1900,135000
