Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,417442,136,94,114.43618766002564,4.564214999845717,135290.03737899984,4513.529041160209,941.9978486312364,0.30689702381132744,94,130,150,160,210,280,340,380,550,133000,135000
,Aggregated,417442,136,94,114.43618766002564,4.564214999845717,135290.03737899984,4513.529041160209,941.9978486312364,0.30689702381132744,94,130,150,160,210,280,340,380,550,133000,135000
