Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,378408,69,110.0,147.6226233589274,4.915020001135417,135380.90232000104,4514.17672195091,854.0734766510149,0.15573420722849418,110,160,190,210,270,320,380,420,590,134000,135000
,Aggregated,378408,69,110.0,147.6226233589274,4.915020001135417,135380.90232000104,4514.17672195091,854.0734766510149,0.15573420722849418,110,160,190,210,270,320,380,420,590,134000,135000
