Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/,466075,2,65,72.1796147605565,4.396300000053088,2080.829725000058,4514.98062543582,1033.126096586844,0.004433304067314676,65,100,120,120,150,170,190,210,390,1800,2100
,Aggregated,466075,2,65,72.1796147605565,4.396300000053088,2080.829725000058,4514.98062543582,1033.126096586844,0.004433304067314676,65,100,120,120,150,170,190,210,390,1800,2100
